user_id,session_id,unit_id,unit_text,human_label,llm_predicted,llm_accepted_final,human_llm_agree,human_final_agree,llm_mode,llm_model
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,RESPONSIBILITY,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",IMPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
user_f19daa60,0d5c3671-4e5b-44c6-a871-3af69c43d1db,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,RESPONSIBILITY,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,,0,0,prompt2,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EXPLANATION,EVALUATION,,0,0,prompt2,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,,0,0,prompt2,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,,1,0,prompt2,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_fd4fc471,dd207896-13fb-4910-a317-06e43a3ad64a,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,,1,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,EXPLANATION,0,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,,0,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EXPLANATION,0,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,IMPLICATION,,0,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,APPLICATION,0,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,,0,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,,0,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,,1,0,prompt2,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",IMPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
yoyo,39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",APPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
杉原,c59b4fe7-6bc4-45d3-be0d-6a9928077a4b,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,RESPONSIBILITY,RESPONSIBILITY,RESPONSIBILITY,1,1,prompt1,qwen-plus
